RecordID,carat,cut,color,clarity,depth,table,x,y,z,price
871,1.16,Ideal,G,VVS1,60.5,57,6.78,6.83,4.12,9075
872,0.44,Ideal,H,SI1,61.6,56,4.87,4.93,3.02,911
873,0.56,Ideal,D,VS1,60.4,56,5.33,5.36,3.23,1924
875,2.28,Ideal,I,SI2,62.9,57,8.41,8.34,5.27,16187
876,0.33,Ideal,H,VS1,61.5,56,4.47,4.44,2.74,743
878,0.31,Premium,G,VVS1,60.5,60,4.4,4.33,2.64,1046
884,1.22,Premium,I,SI2,61.5,61,6.89,6.83,4.22,4735
887,0.44,Very Good,I,VS1,61.9,57,4.86,4.89,3.01,813
888,0.7,Good,I,I1,63.9,62,5.62,5.57,3.58,1111
891,2.08,Ideal,H,SI1,61.7,58,8.13,8.21,5.04,17469
895,0.7,Premium,I,VVS1,62.9,58,5.67,5.65,3.56,2536
896,0.31,Premium,E,VS1,61.9,58,4.31,4.32,2.67,734
898,0.7,Ideal,I,SI1,62.8,56,5.64,5.67,3.55,2287
900,2.02,Premium,F,SI2,61.7,58,8.15,8.11,5.02,18487
902,1.64,Ideal,F,SI1,61.8,55,7.6,7.58,4.69,13289
906,2.03,Premium,H,I1,59.4,59,8.31,8.22,4.91,7421
914,0.38,Very Good,J,VS2,60.5,60,4.64,4.68,2.82,566
919,2.51,Very Good,H,SI2,63.6,58,8.51,8.59,5.44,18029
921,0.71,Very Good,F,SI1,62.3,60,5.65,5.68,3.53,2436
924,1.61,Ideal,G,SI1,61.2,55,7.57,7.62,4.65,11192
929,1.78,Premium,J,SI2,62.6,58,7.78,7.72,4.85,8889
933,0.42,Premium,H,VS2,62.1,57,4.8,4.76,2.97,992
934,0.9,Ideal,G,VS1,61.8,56,6.19,6.24,3.84,4931
935,1.07,Premium,H,SI1,61.5,57,6.63,6.55,4.05,5123
938,1.23,Ideal,I,VS1,,57,6.88,6.9,4.21,7881
939,0.59,Ideal,H,VVS1,62.1,55,5.38,5.41,3.35,2193
941,1.19,Premium,E,VS1,59.8,58,7.01,6.94,4.17,9263
942,1.03,Very Good,D,SI2,63.7,56,6.32,6.39,4.05,4580
947,0.73,Ideal,H,SI1,62.8,57,5.77,5.72,3.61,2330
948,0.33,Ideal,E,SI1,62.4,56,4.41,4.43,2.76,579
951,0.4,Ideal,E,SI2,61,58,4.76,4.78,2.91,629
953,1.04,Very Good,F,SI2,60,61,6.5,6.57,3.92,4427
956,1.01,Good,H,SI1,63.7,60,6.3,6.35,4.03,4749
957,1.56,Ideal,H,SI1,62.2,55,7.41,7.45,4.62,12082
959,0.7,Ideal,F,SI1,61.8,54,5.71,5.75,3.54,2635
962,1,Very Good,D,SI2,59.5,62,6.49,6.52,3.87,4543
964,0.8,Ideal,F,SI1,60.1,60,5.98,6.03,3.61,3293
970,0.41,Very Good,F,VS2,63.2,57,4.76,4.74,3,1107
976,0.33,Very Good,F,SI2,63,58,4.4,4.42,2.78,434
980,0.54,Ideal,H,IF,60.3,55,5.29,5.33,3.2,2210
982,0.36,Ideal,D,SI1,60.3,56,4.65,4.61,2.79,851
983,1.5,Good,H,VS1,64.2,56,7.3,7.09,4.62,8749
985,1.17,Premium,D,VS1,61.7,59,6.72,6.77,4.16,9934
986,0.7,Very Good,E,SI2,63.1,54,5.73,5.65,3.59,2066
987,1.04,Ideal,I,VS1,63,56,6.44,6.41,4.05,4696
988,0.26,Very Good,F,VVS1,61.2,60,4.13,4.14,2.53,591
991,0.71,Ideal,D,SI1,61.8,56,5.72,5.76,3.54,3502
994,0.72,Very Good,E,VS2,62.9,57,5.68,5.73,3.59,2990
995,0.41,Very Good,F,SI1,63.1,56,4.73,4.69,2.97,878
997,1.01,Very Good,E,VVS1,62.3,56,6.41,6.47,4.01,10704
999,0.72,Ideal,G,VS1,61.3,56,5.77,5.82,3.55,3102
1004,0.31,Premium,H,VS1,61.8,61,4.36,4.32,2.68,698
1010,0.41,Premium,G,VS2,59.8,58,4.84,4.8,2.88,1061
1011,1.06,Ideal,I,SI1,62.8,56,6.52,6.47,4.08,4333
1014,0.52,Ideal,H,VS1,62.4,55,5.19,5.17,3.23,1577
1016,0.41,Very Good,F,VS1,61.2,57,4.77,4.8,2.93,1007
1022,0.81,Ideal,E,SI1,62.4,57,5.92,5.97,3.71,3109
1023,0.31,Very Good,H,VS1,63.1,57,4.34,4.31,2.73,698
1025,0.52,Ideal,H,VS1,62,55.4,5.16,5.21,3.21,1575
1026,0.74,Ideal,F,VVS2,61.7,57,5.79,5.84,3.59,4157
1027,0.31,Premium,G,VS1,62.4,58,4.31,4.34,2.7,625
1032,0.56,Ideal,E,VS2,60.9,56,5.32,5.35,3.25,1819
1033,0.8,Ideal,D,VVS2,61.9,56,5.91,5.95,3.67,6004
1039,1.1,Ideal,G,SI2,62.6,56,6.64,6.58,4.14,5535
1041,0.54,Ideal,E,VS2,62.2,55,5.24,5.21,3.25,1847
1046,0.55,Ideal,H,VS2,61.8,54,5.28,5.3,3.27,1402
1050,0.3,Ideal,F,VVS1,62.1,55,4.32,4.31,2.68,1114
1051,0.32,Ideal,I,VVS2,63,57,4.37,4.33,2.74,720
1055,1.01,Very Good,E,VS1,60.9,55,6.48,6.58,3.98,7094
1059,0.5,Premium,F,VVS2,60.9,58,5.13,5.09,3.11,2016
1064,0.3,Very Good,F,VS2,62.9,57,4.26,4.29,2.69,605
1066,1.53,Premium,G,VVS2,62.5,60,7.31,7.34,4.58,15365
1067,0.32,Very Good,H,VVS1,62.9,57,4.33,4.38,2.74,730
1070,0.73,Premium,I,VVS2,61.5,58,5.78,5.73,3.54,2351
1071,0.4,Premium,G,SI1,62,59,4.72,4.7,2.92,900
1074,0.36,Premium,F,SI1,61.6,60,4.61,4.54,2.82,770
1075,1.01,Ideal,G,SI1,61.4,57,6.44,6.5,3.97,4653
1076,1.13,Ideal,G,VS2,62.1,53,6.69,6.74,4.17,7140
1079,0.7,Very Good,H,SI1,60.4,61,5.68,5.77,3.46,2296
1080,0.72,Premium,J,VS2,61.4,58,5.76,5.74,3.53,1944
1082,0.4,Good,D,SI2,63.8,54,4.73,4.7,3.01,798
1086,0.37,Ideal,D,VS2,61.3,56,4.64,4.6,2.83,1124
1088,1,Ideal,G,VS2,62.1,57,6.42,6.37,3.97,6612
1089,1,Fair,H,SI1,67.6,59,6.03,5.95,4.05,4665
1090,0.9,Very Good,H,SI2,59.5,63,6.26,6.31,3.74,3160
1092,1.52,Premium,D,SI1,59.5,61,7.5,7.43,4.44,12823
1093,0.32,Premium,J,SI1,62.2,59,4.37,4.41,2.73,365
1094,1.81,Very Good,I,VS2,62.7,58,7.68,7.77,4.84,12822
1095,0.65,Premium,G,SI1,61.9,58,5.54,5.51,3.42,1612
1098,0.53,Premium,E,SI1,61.8,60,5.21,5.18,3.21,2099
1099,0.57,Ideal,H,SI1,61.6,60,5.33,5.35,3.29,1304
1102,1.05,Very Good,E,SI1,62.2,56,6.49,6.56,4.06,5494
1103,1.1,Premium,I,SI2,62.9,59,6.6,6.53,4.13,3604
1104,0.35,Good,D,SI1,57.7,60,4.69,4.64,2.69,739
1111,1.7,Premium,G,SI2,62.5,58,7.53,7.6,4.73,10574
1112,1.12,Very Good,G,SI1,61.1,59,6.69,6.73,4.1,5361
1118,0.52,Very Good,E,VS1,59.8,61,5.19,5.22,3.11,1840
1119,0.56,Very Good,D,SI1,63,58,5.21,5.24,3.29,1746
1120,0.93,Good,D,SI2,64.5,58,6.11,6.14,3.95,3839
1123,1.55,Ideal,J,VS1,60.4,57,7.52,7.54,4.55,8548
1125,0.91,Premium,I,VS1,61.9,57,6.24,6.19,3.85,3669
1126,1.02,Very Good,F,VS2,63.2,57,6.34,6.41,4.03,6659
1130,1.01,Premium,F,SI1,62.8,59,6.4,6.36,4.01,3920
1133,1.51,Premium,G,VS2,60.4,58,7.38,7.43,4.47,11480
1134,0.58,Ideal,E,VS2,61.9,56,5.38,5.35,3.32,1984
1135,1.68,Premium,F,SI1,60.7,62,7.72,7.66,4.67,12681
1138,0.91,Very Good,G,SI2,60,57,6.27,6.32,3.78,3531
1142,0.41,Ideal,H,VS1,61.1,56,4.83,4.86,2.96,1269
1143,1.21,Fair,E,SI2,65.6,59,6.62,6.56,4.32,4926
1145,0.54,Ideal,G,SI1,61.7,55,5.24,5.27,3.24,1187
1147,0.71,Ideal,I,VS2,,57,5.72,5.64,3.53,2270
1151,0.57,Premium,F,VS1,61.3,54,5.41,5.35,3.3,1815
1152,1.51,Very Good,J,VS2,60.2,59,7.35,7.36,4.43,7418
1153,0.53,Premium,E,VVS2,62.4,56,5.19,5.17,3.23,2331
1154,1.24,Ideal,D,SI1,60.4,57,6.95,7.02,4.22,8457
1155,1.14,Premium,F,SI1,61.1,59,6.7,6.75,4.11,5925
1159,0.82,Good,G,SI2,63.8,60,5.89,5.84,3.74,2512
1160,0.3,Ideal,F,SI1,62.5,57,4.3,4.31,2.69,475
1161,0.42,Ideal,G,VS1,61.9,56,4.77,4.82,2.97,921
1162,0.54,Ideal,J,SI2,61.3,58,5.24,5.27,3.22,978
1165,1.01,Good,F,SI2,64.9,60,6.2,6.25,4.04,4140
1169,0.35,Ideal,G,IF,60.7,57,4.59,4.61,2.79,959
1174,1.09,Ideal,F,VS1,61.6,55,6.62,6.67,4.09,9786
1178,1.36,Very Good,D,SI1,59.5,61,7.21,7.24,4.3,9874
1183,0.27,Ideal,D,VS2,60.2,57,4.19,4.21,2.53,470
1187,1.14,Ideal,G,VS2,60.5,60,6.77,6.75,4.09,7099
1190,0.82,Ideal,G,SI2,61.6,56,5.98,6.04,3.7,2692
1196,1.01,Very Good,H,SI2,58.8,58,6.57,6.62,3.88,4166
1197,1.09,Very Good,G,SI1,60.2,60,6.66,6.7,4.02,5305
1200,0.32,Premium,F,VVS2,61.8,60,4.41,4.36,2.71,1008
1203,1.23,Good,H,SI1,63.9,56,6.81,6.77,4.34,5889
1210,0.42,Premium,E,SI2,58.8,60,4.9,4.86,2.87,838
1211,0.72,Ideal,E,VS2,60.6,57,5.85,5.83,3.54,3145
1212,0.56,Ideal,D,SI1,62.5,56,5.24,5.28,3.29,1608
1213,1.72,Premium,H,VS2,61.3,59,7.69,7.72,4.72,13486
1216,0.84,Fair,G,SI1,55.1,67,6.39,6.2,3.47,2782
1219,0.7,Very Good,G,SI1,62.5,57,5.63,5.7,3.54,2106
1222,0.73,Ideal,D,VVS2,62.2,56,5.79,5.73,3.58,4252
1223,0.72,Very Good,F,SI1,63.1,56,5.68,5.67,3.58,2670
1224,1.59,Ideal,D,SI2,61.6,55,7.48,7.45,4.6,8975
1225,0.81,Ideal,G,SI2,,56,5.97,6.01,3.69,2789
1228,0.56,Ideal,H,IF,61.3,56,5.32,5.35,3.27,2135
1229,0.3,Ideal,G,VS1,62.3,56,4.32,4.29,2.68,776
1233,0.28,Very Good,G,VVS2,62.5,53,4.18,4.21,2.62,522
1234,1,Premium,G,SI1,60,62,6.48,6.45,3.88,4189
1235,0.52,Ideal,G,VVS2,61.6,57,5.16,5.2,3.19,1897
1237,0.4,Ideal,G,VS2,61.2,57,4.73,4.78,2.91,807
1238,0.52,Very Good,G,VS1,63.3,55,5.12,5.09,3.23,1815
1245,1.01,Fair,G,I1,64.5,56,6.32,6.26,4.06,2287
1248,1.04,Ideal,G,SI1,61.9,56,6.46,6.5,4.01,5311
1250,1.2,Good,E,SI1,59.9,64,6.84,6.79,4.08,6653
1252,0.32,Ideal,D,SI1,60.8,57,4.41,4.44,2.69,589
1255,0.5,Ideal,E,SI2,61.4,57,5.09,5.14,3.14,1154
1259,0.3,Ideal,G,SI1,62.3,56,4.29,4.32,2.68,432
1262,0.39,Ideal,G,VVS1,58.8,62,4.77,4.79,2.81,1004
1263,0.35,Fair,D,VVS2,53.2,62,4.87,4.8,2.57,1011
1264,1.01,Premium,J,SI2,59.3,56,6.51,6.45,3.84,2683
1265,0.32,Premium,H,VS1,62.3,58,4.34,4.39,2.72,561
1271,1,Very Good,E,I1,62.3,58,6.33,6.38,3.96,3080
1272,1.2,Ideal,H,SI1,,56,6.8,6.77,4.23,6471
1273,0.5,Very Good,F,SI1,61.6,60,5.07,5.1,3.13,1214
1277,0.43,Ideal,G,SI1,62,55,4.84,4.87,3.01,795
1286,1.51,Very Good,F,VVS2,61.3,61,7.33,7.36,4.5,17203
1287,1.01,Premium,H,SI2,61.5,60,6.4,6.34,3.92,4242
1290,0.77,Premium,E,SI1,60.9,58,5.94,5.88,3.6,2896
1291,1.37,Premium,H,VS1,60.9,59,7.24,7.17,4.39,8577
1292,0.57,Very Good,E,SI1,60.3,57,5.34,5.4,3.24,1608
1296,1.02,Premium,F,VS1,,58,6.5,6.45,4.01,7485
1298,0.7,Ideal,H,VS1,61.2,55,5.71,5.76,3.51,3185
1303,0.5,Very Good,D,SI1,63.5,57,5.09,5.05,3.22,1257
1304,1.04,Ideal,H,SI2,62.1,56,6.5,6.48,4.03,4484
1305,1.24,Ideal,J,VS2,61.8,58,6.88,6.84,4.24,5361
1307,0.72,Premium,I,VS2,60.9,60,5.8,5.76,3.52,2333
1308,1.12,Ideal,I,VS2,61.2,54,6.74,6.77,4.13,5392
1312,0.31,Premium,E,VS2,60.3,58,4.42,4.37,2.65,872
1313,0.38,Ideal,F,VS2,62,54,4.64,4.69,2.89,796
1316,1.34,Ideal,H,VS2,60.8,55,7.18,7.12,4.35,7999
1318,0.51,Ideal,H,VS1,61.6,55,5.17,5.19,3.19,1668
1325,1.46,Very Good,I,SI1,62.5,57,7.15,7.19,4.48,7146
1328,0.4,Very Good,D,SI1,60,56,4.82,4.85,2.9,708
1329,0.31,Very Good,H,VVS2,62.6,56,4.33,4.36,2.72,578
1330,2.53,Ideal,I,SI1,62.4,57,8.68,8.59,5.39,16709
1332,1,Premium,D,SI2,62,60,6.38,6.3,3.93,3634
1338,0.58,Ideal,F,VS2,62.1,56,5.33,5.37,3.32,1666
1339,0.32,Ideal,G,VS1,60.7,56,4.46,4.43,2.7,773
1341,0.53,Ideal,H,IF,62,54,5.22,5.27,3.25,1949
1345,0.4,Ideal,D,VVS2,61.9,56,4.74,4.76,2.94,1263
1347,0.55,Ideal,G,VS1,61.3,57,5.25,5.28,3.23,1667
1348,0.74,Very Good,E,SI2,59.1,60,5.88,5.93,3.49,2728
1351,0.32,Ideal,G,SI1,61.8,55,4.4,4.43,2.73,449
1354,0.53,Ideal,I,IF,62.1,55,5.18,5.22,3.23,1654
1358,0.78,Premium,E,VS1,62.5,57,5.94,5.9,3.7,3444
1359,0.37,Fair,D,IF,61.2,57,4.68,4.73,2.88,1440
1360,1.02,Fair,G,SI1,64.5,56,6.3,6.23,4.04,4044
1361,0.92,Good,H,VS2,63.4,57,6.11,6.17,3.89,4247
1362,0.31,Ideal,E,VS2,60.9,57,4.36,4.38,2.66,745
1366,1.05,Ideal,G,VS1,62.2,57,6.49,6.51,4.04,7357
1369,1.02,Premium,I,VS2,61.1,59,6.4,6.37,3.9,3713
1371,1.51,Good,F,SI1,59.5,58,7.35,7.44,4.4,14148
1372,1.31,Premium,G,VS2,60.3,59,7.12,7.08,4.28,8979
1374,1.5,Premium,G,SI2,60.1,59,7.38,7.36,4.43,8820
1376,1.01,Good,G,VS1,63.2,61,6.33,6.35,4.01,6412
1377,0.7,Very Good,D,VS2,63.2,60,5.61,5.56,3.53,3033
1378,0.5,Ideal,H,VS2,61.2,56,5.18,5.14,3.16,1332
1382,0.7,Good,I,SI1,63.6,55,5.62,5.58,3.56,1995
1385,0.7,Ideal,H,SI2,61.6,56,5.77,5.72,3.53,2326
1388,0.36,Ideal,E,SI1,60.9,57,4.58,4.62,2.8,597
1389,0.32,Ideal,G,VVS1,61.1,55,4.45,4.48,2.73,814
1390,0.34,Very Good,G,VS2,62.9,55,4.45,4.52,2.82,596
1394,1.56,Very Good,H,VS1,63.9,57,7.3,7.37,4.69,11804
1395,0.31,Premium,G,VS1,61.2,59,4.35,4.37,2.67,625
1396,0.52,Ideal,H,VVS2,61,57,5.16,5.2,3.16,1749
1397,1.21,Ideal,F,SI1,61.2,59,6.8,6.85,4.18,7349
1401,0.5,Fair,E,SI1,61.7,68,5.09,5.03,3.12,1238
1406,0.35,Premium,F,VS2,61.8,58,4.48,4.52,2.78,706
1407,1.3,Ideal,H,VS2,62.9,56,7,6.96,4.39,5387
1408,2.28,Premium,H,SI1,59.3,58,8.6,8.56,5.09,13919
1409,0.32,Good,E,SI1,63.1,54,4.37,4.41,2.77,524
1411,0.33,Ideal,D,SI2,61.3,56,4.45,4.49,2.74,492
1417,0.32,Ideal,I,VVS1,61.4,56,4.42,4.44,2.72,575
1420,0.7,Very Good,E,VS1,62.2,55,5.65,5.67,3.52,3154
1424,0.31,Ideal,G,IF,61,56,4.37,4.38,2.67,924
1426,0.42,Ideal,G,VVS1,61.2,57,4.78,4.82,2.94,1179
1432,0.3,Ideal,F,VS2,62.1,55,4.26,4.31,2.66,605
1433,0.5,Premium,G,VS1,62.5,60,5.13,5.08,3.19,1583
1434,0.73,Ideal,G,VVS1,61.6,56,5.76,5.79,3.56,3913
1439,1.71,Premium,G,SI2,60.9,58,7.72,7.68,4.69,11351
1443,1.55,Fair,F,SI1,59.7,66,7.59,7.47,4.49,10217
1444,1.09,Ideal,F,VS2,60.9,54,6.66,6.73,4.08,7385
1445,0.51,Ideal,G,VVS2,,57,5.18,5.13,3.17,1974
1446,0.38,Ideal,I,VVS2,62,55,4.64,4.69,2.89,721
1448,1.5,Premium,H,VS2,61.8,59,7.3,7.35,4.53,11360
1452,0.51,Ideal,J,SI2,62.1,56,5.1,5.14,3.18,885
1458,1.4,Very Good,I,SI1,61.3,59,7.19,7.23,4.42,7644
1459,0.7,Good,F,SI1,58.7,64,5.77,5.78,3.39,2573
1461,0.31,Premium,I,VS2,61.1,58,4.38,4.36,2.67,558
1464,0.91,Fair,H,SI1,65.3,62,6.11,6.01,3.96,3278
1467,1.22,Ideal,I,SI1,61.7,57,6.85,6.82,4.22,6012
1476,0.3,Ideal,G,VS1,61.8,55,4.33,4.31,2.67,776
1479,1,Very Good,D,SI2,63.2,57,6.24,6.32,3.97,4628
1481,1.13,Premium,H,VS1,58.9,58,6.81,6.78,4,6005
1482,1.01,Premium,G,SI1,62.2,58,6.42,6.4,3.99,5006
1486,0.53,Ideal,F,VS2,61.6,56,5.26,5.23,3.23,2290
1487,0.4,Very Good,J,VS1,63.4,58,4.64,4.61,2.93,810
1490,0.59,Good,I,VS2,63.4,56,5.33,5.37,3.39,1294
1492,1.4,Ideal,H,SI1,62.4,56,7.11,7.18,4.46,8075
1493,0.7,Very Good,F,SI1,61.1,57,5.7,5.73,3.49,2409
1495,0.71,Very Good,E,VS1,61.5,57,5.74,5.77,3.54,3192
1498,1,Premium,E,VVS2,61.6,59,6.42,6.46,3.97,8888
1502,0.72,Ideal,D,VS2,60.5,57,5.81,5.83,3.52,3275
1503,2.02,Very Good,G,SI2,63.1,57,8.01,7.97,5.04,12094
1508,1.24,Very Good,I,VS1,61.4,63,6.89,6.88,4.23,5444
1509,1.01,Good,E,VS2,63.7,56,6.29,6.27,4,6335
1510,0.91,Good,I,SI2,60.2,59,6.24,6.29,3.77,3034
1511,0.34,Ideal,H,VS2,62.2,56,4.53,4.48,2.8,689
1513,0.72,Ideal,I,VS1,61.4,58,5.73,5.77,3.53,2498
1514,0.7,Fair,E,I1,66.1,58,5.61,5.51,3.67,1273
1515,0.34,Very Good,F,SI2,63.3,54,4.48,4.46,2.83,574
1518,1.75,Premium,F,VS2,61.4,58,7.76,7.72,4.75,17172
1520,1.1,Very Good,F,VS2,,59,6.56,6.6,4.08,6708
1521,1.51,Fair,G,VS1,60.8,66,7.35,7.25,4.44,12948
1523,0.9,Very Good,H,VS1,62.5,56,6.13,6.19,3.85,4021
1525,1.2,Premium,H,SI2,62.3,58,6.76,6.81,4.23,5280
1527,1.5,Very Good,H,SI2,61.3,59,7.38,7.41,4.53,7774
1529,0.82,Ideal,I,SI2,61.1,57,6.05,6.09,3.71,2075
1530,1.05,Very Good,G,VS2,63,57,6.48,6.51,4.09,5987
1531,0.71,Ideal,G,SI1,62.5,57,5.67,5.69,3.55,2604
1533,1.03,Ideal,F,I1,61.1,55,6.54,6.51,3.99,3507
1534,0.4,Premium,G,VVS2,61.1,58,4.76,4.74,2.9,1050
1535,0.32,Ideal,D,VS2,62.7,54,4.38,4.36,2.74,972
1537,0.5,Ideal,G,VVS2,62.3,56,5.09,5.05,3.16,1935
1538,0.51,Ideal,G,VVS2,62,57,5.13,5.1,3.17,1842
1543,0.46,Very Good,E,VS2,62.1,57,4.89,4.93,3.05,1194
1544,1.33,Ideal,J,VS1,62.5,58,6.99,7.03,4.38,6449
1545,0.39,Very Good,F,VVS2,63.5,58,4.65,4.61,2.94,1058
1547,0.51,Ideal,G,VVS2,61.6,56,5.12,5.14,3.16,1750
1550,0.32,Ideal,G,VVS1,61.9,56,4.4,4.39,2.72,1080
1554,0.34,Ideal,G,VS2,61.5,56,4.47,4.5,2.76,596
1555,2.02,Very Good,H,SI1,59.3,60,8.14,8.21,4.85,18236
1556,0.5,Very Good,E,VS2,62.8,60,5.02,5.08,3.17,1559
1558,1.35,Ideal,J,VS2,61.8,54,7.1,7.14,4.4,6754
1564,0.32,Ideal,G,VVS2,61.6,55,4.4,4.43,2.72,708
1567,0.37,Ideal,G,SI1,61.9,55,4.62,4.66,2.87,586
1568,0.38,Ideal,E,VVS2,61.9,57,4.65,4.63,2.87,1176
1571,0.59,Ideal,D,SI1,61,57,5.43,5.46,3.32,1816
1573,1,Very Good,G,SI2,,60,6.31,6.36,3.95,4142
1574,0.31,Ideal,G,VVS1,62.3,56,4.34,4.37,2.71,772
1579,0.85,Ideal,G,VS1,61.6,54,6.08,6.12,3.76,4164
1580,1.33,Very Good,G,SI2,62,59,7.1,7.04,4.38,6603
1581,0.9,Very Good,G,VS1,62.7,56,6.1,6.14,3.84,4780
1583,1.37,Very Good,H,VS1,62,59,7.08,7.12,4.4,9046
1589,0.7,Ideal,G,VS1,61.4,55,5.74,5.69,3.51,2573
1592,0.4,Ideal,G,SI2,61.9,54,4.75,4.8,2.94,622
1594,1.23,Ideal,H,SI1,61,56,6.96,6.92,4.23,6439
1601,0.35,Ideal,J,VS1,62.6,53.7,4.51,4.54,2.83,483
1607,1.05,Very Good,E,SI2,60.5,58,6.55,6.6,3.98,4797
1609,0.31,Ideal,H,VS2,62.6,57,4.38,4.34,2.73,628
1610,0.55,Ideal,I,VVS1,61.7,56,5.29,5.24,3.25,1712
1611,1.52,Fair,D,SI2,56.3,61,7.7,7.62,4.31,7702
1612,0.55,Ideal,G,VVS1,62.6,56,5.24,5.27,3.29,2116
1619,1,Good,D,SI2,63.9,56,6.32,6.27,4.02,3634
1620,2.04,Premium,I,SI1,62.2,57,8.14,8.07,5.04,16942
1621,0.51,Ideal,G,VS1,62.1,55,5.14,5.17,3.2,1656
1622,0.7,Very Good,F,VS2,62.3,58,5.64,5.72,3.54,2812
1623,1.09,Premium,H,VS2,62.3,57,6.63,6.53,4.1,5993
1625,0.55,Ideal,E,VS2,62.5,56,5.26,5.23,3.28,2030
1627,1.05,Very Good,E,VS1,63.1,59,6.49,6.45,4.08,7969
1630,0.53,Ideal,G,VVS2,60.6,56,5.25,5.28,3.19,1932
1632,0.32,Ideal,H,VS2,63,57,4.38,4.35,2.75,648
1633,0.32,Ideal,H,VVS1,61.9,55,4.37,4.38,2.71,730
1636,1.03,Ideal,G,VS1,62,57,6.45,6.48,4,7119
1637,0.4,Ideal,D,VVS2,61.9,56,4.76,4.74,2.94,1323
1640,1.51,Premium,H,SI2,60.2,59,7.43,7.33,4.44,8598
1651,0.43,Ideal,D,SI1,61.5,56,4.82,4.87,2.98,830
1652,0.37,Ideal,E,SI1,62.7,54,4.55,4.6,2.87,649
1653,0.6,Premium,E,VS2,59.3,60,5.51,5.46,3.25,2124
1654,0.8,Very Good,H,SI1,63,57,5.89,5.95,3.73,3005
1656,0.73,Premium,F,I1,59.3,61,5.88,5.75,3.46,1207
1659,0.58,Fair,F,I1,66.3,55,5.18,5.1,3.41,893
1662,0.78,Premium,F,SI1,62.3,57,5.86,5.85,3.65,2469
1664,0.37,Ideal,E,VS2,61,56,4.64,4.67,2.84,762
1665,0.59,Very Good,E,VS1,60,56,5.46,5.5,3.29,2021
1668,1.02,Ideal,E,SI1,62.2,57,6.41,6.45,4,5553
1669,0.43,Ideal,G,VS1,62.3,56,4.82,4.85,3.01,943
1670,0.51,Ideal,I,VS2,,58,5.15,5.2,3.13,1268
1671,0.5,Premium,G,VS1,59.8,58,5.19,5.15,3.09,1746
1673,0.9,Very Good,J,SI1,63.4,54,6.17,6.14,3.9,2834
1679,0.31,Ideal,H,VS2,62.2,55,4.35,4.39,2.72,489
1686,0.3,Very Good,G,VS2,62.2,60,4.24,4.25,2.64,526
1688,0.71,Very Good,E,VS1,63.3,59,5.64,5.68,3.58,3064
1689,0.42,Ideal,G,VVS1,60,57,4.86,4.84,2.91,1235
1691,1.22,Ideal,I,SI1,61.7,55.2,6.84,6.9,4.24,6062
1696,1.01,Very Good,I,SI2,63.7,57,6.32,6.36,4.04,3998
1697,0.3,Ideal,H,IF,62.3,54,4.34,4.36,2.71,764
1698,0.31,Very Good,F,SI1,63.1,57,4.31,4.28,2.71,663
1699,1.03,Ideal,F,VS1,62.3,57,6.45,6.52,4.04,8133
1700,1.03,Premium,E,SI2,61,60,6.53,6.46,3.96,4522
1701,0.93,Premium,D,SI1,60.8,59,6.27,6.24,3.8,4448
1703,1.24,Ideal,H,SI2,62,56,6.87,6.9,4.27,5797
1704,0.32,Ideal,E,VS1,62.3,54,4.37,4.4,2.73,825
1707,1.21,Premium,E,VS1,60.3,58,6.95,6.91,4.18,10137
1708,0.53,Ideal,D,SI1,61.2,57,5.19,5.24,3.19,1587
1709,0.9,Good,H,SI1,62.8,62,6.05,6.09,3.81,3447
1710,0.72,Very Good,G,VS2,62.5,59,5.69,5.71,3.56,2728
1711,1.52,Good,G,SI2,63.1,58,7.21,7.3,4.58,7933
1716,0.32,Very Good,H,VS1,63,57,4.32,4.35,2.73,561
1720,1.33,Premium,H,VS2,62.6,58,7.07,7.01,4.41,7943
1721,0.31,Ideal,D,SI1,61.7,57,4.34,4.38,2.69,571
1723,0.42,Ideal,G,IF,62.2,54,4.81,4.84,3,1289
1728,0.25,Very Good,E,VVS2,63,55,4,4.03,2.53,575
1729,0.38,Ideal,G,SI2,62.8,57,4.58,4.59,2.88,566
1735,0.32,Ideal,E,VS2,62.3,54,4.4,4.37,2.73,900
1737,0.4,Very Good,E,SI2,63.1,57,4.72,4.7,2.97,798
1738,1.1,Very Good,F,VVS1,59.8,54,6.74,6.77,4.04,10701
1739,0.54,Premium,D,SI1,58.3,61,5.38,5.32,3.12,1770
1741,0.9,Very Good,F,SI1,61.6,56,6.14,6.2,3.8,3724
1747,1,Good,J,VS1,,64,6.63,6.51,3.82,3920
1749,1.12,Ideal,G,VS2,60.9,56,6.7,6.74,4.09,8189
1752,0.74,Ideal,H,VS1,,56,5.81,5.82,3.58,2797
1753,0.72,Ideal,F,VS2,62.2,56,5.75,5.73,3.57,2956
1754,1.52,Ideal,G,VVS1,62.4,55,7.3,7.39,4.58,15959
1755,0.3,Very Good,D,SI1,61,60,4.3,4.35,2.64,552
1756,0.8,Premium,E,SI1,61.5,58,5.93,5.97,3.66,3356
1758,0.7,Very Good,G,I1,61.5,63,5.73,5.65,3.5,1047
1760,1.74,Ideal,D,SI2,59.7,55,7.9,7.84,4.7,9880
1761,0.5,Very Good,D,SI1,61.9,61,5.09,5.12,3.16,1436
1763,0.31,Very Good,H,SI1,61.7,59,4.36,4.39,2.7,435
